old_path;new_url;article_id;year;issue;doi;title_ru
/files/arch/2024/2024-N2/Gloveli_Zaytseva_Minaeva_VTE_2024_2.pdf;https://questionset.ru/article/295/;295;2024;2;10.52342/2587-7666vte_2024_2_86_102;КОНЦЕПЦИЯ ПРОМЫШЛЕННЫХ РЕВОЛЮЦИЙ: ВКЛАД Н. ВИНЕРА И А.И. АНЧИШКИНА
/files/arch/2024/2024-N2/Antipina_Khomutov_VTE_2024_2.pdf;https://questionset.ru/article/296/;296;2024;2;10.52342/2587-7666vte_2024_2_103_115;КАК УДОВЛЕТВОРЁННОСТЬ ЖИЗНЬЮ ЗАВИСИТ ОТ ТИПА НАСЕЛЁННОГО ПУНКТА?
/files/arch/2024/2024-N2/Musikhin_VTE_2024_2.pdf;https://questionset.ru/article/297/;297;2024;2;10.52342/2587-7666vte_2024_2_116_133;НАРРАТИВ КАК СМЫСЛООБРАЗУЮЩИЙ ЭЛЕМЕНТ ПОЛИТИЧЕСКОЙ СИМВОЛИЗАЦИИ
/files/arch/2024/2024-N2/Baskakova_VTE_2024_2.pdf;https://questionset.ru/article/298/;298;2024;2;10.52342/2587-7666vte_2024_2_134_151;ГОСУДАРСТВЕННОЕ РЕГУЛИРОВАНИЕ ЗАНЯТОСТИ ЖЕНЩИН И ПРОФЕССИОНАЛЬНАЯ СЕГРЕГАЦИЯ В РОССИЙСКОЙ СФЕРЕ ТРУДА — 100 ЛЕТ ИСТОРИИ (Часть 2. 1945–1991 гг.)
/files/arch/2024/2024-N2/Sinichenko_VTE_2024_2.pdf;https://questionset.ru/article/299/;299;2024;2;10.52342/2587-7666vte_2024_2_152-169;БАНКОВСКАЯ СИСТЕМА РОССИИ В 1987–1994 гг.: НОВАЯ ОРГАНИЗАЦИЯ И НОВЫЕ ПРОБЛЕМЫ
/files/arch/2024/2024-N2/Zaostrovtsev_VTE_2024_2.pdf;https://questionset.ru/article/300/;300;2024;2;10.52342/2587-7666vte_2024_2_170_179;КАК ВЕСТИ СЕБЯ ЧЕЛОВЕКУ С ГОСУДАРСТВОМ, ЧТОБЫ ВЫЖИТЬ (о книге Я.М. Миркина «Искушение государством: Человек и вертикаль власти 300 лет в России и мире»)
/files/arch/2024/2024-N3/Dmitriev_VTE_2024_3.pdf;https://questionset.ru/article/253/;253;2024;3;10.52342/2587-7666vte_2024_3_7_30;ХОД РЕАЛИЗАЦИИ И ИТОГИ РЕФОРМ СОЦИАЛЬНОЙ СФЕРЫ НАЧАЛА 2000-х гг. В РОССИИ: ПЕРЕОСМЫСЛЕНИЕ В РЕТРОСПЕКТИВЕ
/files/arch/2024/2024-N3/Sablin_Valieva_VTE_2024_3.pdf;https://questionset.ru/article/264/;264;2024;3;10.52342/2587-7666vte_2024_3_31_49;КРЕАТИВНЫЕ ИНДУСТРИИ В СОВРЕМЕННОЙ ЭКОНОМИКЕ: ОПРЕДЕЛЕНИЕ, ПОДХОДЫ К ИЗМЕРЕНИЮ
/files/arch/2024/2024-N3/Kislitsyna_VTE_2024_3.pdf;https://questionset.ru/article/265/;265;2024;3;10.52342/2587-7666vte_2024_3_50_59;ПРЕДСТАВЛЕНИЯ О НЕРАВЕНСТВЕ И ОТНОШЕНИЕ К ПОЛИТИКЕ ПЕРЕРАСПРЕДЕЛЕНИЯ ДОХОДОВ В РОССИИ
/files/arch/2024/2024-N3/Yurevich_VTE_2024_3.pdf;https://questionset.ru/article/266/;266;2024;3;10.52342/2587-7666vte_2024_3_60_72;УМНАЯ СПЕЦИАЛИЗАЦИЯ И АНТИКРИЗИСНАЯ УСТОЙЧИВОСТЬ РЕГИОНОВ РОССИИ
/files/arch/2024/2024-N3/Avakyan_VTE_2024_3.pdf;https://questionset.ru/article/267/;267;2024;3;10.52342/2587-7666vte_2024_3_73_92;РОЛЬ БЮДЖЕТНЫХ ПРАВИЛ И ИХ ЭФФЕКТИВНОСТЬ В ДОСТИЖЕНИИ МАКРОЭКОНОМИЧЕСКОЙ СТАБИЛЬНОСТИИ
/files/arch/2024/2024-N3/Klyachko_VTE_2024_3.pdf;https://questionset.ru/article/268/;268;2024;3;10.52342/2587-7666vte_2024_3_93_121;ЗАРАБОТНАЯ ПЛАТА ПРОФЕССОРСКО-ПРЕПОДАВАТЕЛЬСКОГО СОСТАВА И НАУЧНЫХ РАБОТНИКОВ РОССИЙСКИХ ВЫСШИХ УЧЕБНЫХ ЗАВЕДЕНИЙ
/files/arch/2024/2024-N3/Galeev_Chernikov_VTE_2024_3.pdf;https://questionset.ru/article/269/;269;2024;3;10.52342/2587-7666vte_2024_3_122_138;«ЛЕКЦИИ ПО ЮРИСПРУДЕНЦИИ» В КОНТЕКСТЕ РАЗВИТИЯ ЭКОНОМИЧЕСКОЙ ТЕОРИИ АДАМА СМИТА
/files/arch/2024/2024-N3/Borokh_VTE_2024_3.pdf;https://questionset.ru/article/270/;270;2024;3;10.52342/2587-7666vte_2024_3_139_150;ЭКОНОМИЧЕСКОЕ УЧЕНИЕ ЧАН КАЙШИ: ПОЛИТИЧЕСКИЕ ОЦЕНКИ И АКАДЕМИЧЕСКИЕ ИНТЕРПРЕТАЦИИ (Часть 1. Китайские и зарубежные отклики 1940-х гг.)
/files/arch/2024/2024-N3/Pain_VTE_2024_3.pdf;https://questionset.ru/article/271/;271;2024;3;10.52342/2587-7666vte_2024_3_151_170;ПОЗИТИВНОЕ ВЫРАВНИВАНИЕ В ЯЗЫКОВОЙ ПОЛИТИКЕ: «ЗА» И «ПРОТИВ». ОПЫТ СССР, СОВРЕМЕННОЙ РОССИИ И ДРУГИХ ГОСУДАРСТВ
/files/arch/2024/2024-N3/Medushevskiy_VTE_2024_3.pdf;https://questionset.ru/article/272/;272;2024;3;10.52342/2587-7666vte_2024_3_171_185;ПОСТГУМАНИЗМ: НАУЧНАЯ ТЕОРИЯ, СОЦИАЛЬНАЯ УТОПИЯ ИЛИ НОВАЯ ИДЕОЛОГИЯ ГОСПОДСТВА? (Часть I)
/files/arch/2024/2024-N3/Tatarko_Bushina_Mironova_VTE_2024_3.pdf;https://questionset.ru/article/273/;273;2024;3;10.52342/2587-7666vte_2024_3_186_199;ВЗАИМОСВЯЗЬ ИНСТИТУЦИОНАЛЬНОГО ДОВЕРИЯ И ПОЛИТИЧЕСКОЙ АКТИВНОСТИ ОНЛАЙН
/files/arch/2024/2024-N3/Obolonsky_VTE_2024_3.pdf;https://questionset.ru/article/274/;274;2024;3;10.52342/2587-7666vte_2024_3_200_215;НЕМАТЕРИАЛЬНЫЕ ДЕТЕРМИНАНТЫ СОЦИАЛЬНО-ЭКОНОМИЧЕСКОГО ПОВЕДЕНИЯ, ИЛИ «НЕ ХЛЕБОМ ЕДИНЫМ» (Статья первая)
/files/arch/2024/2024-N3/Stepanov_VTE_2024_3.pdf;https://questionset.ru/article/275/;275;2024;3;10.52342/2587-7666vte_2024_3_216_224;ТАМОЖЕННАЯ ОХРАНА ОТЕЧЕСТВЕННОЙ ПРОМЫШЛЕННОСТИ В ТРУДАХ И ПОЛИТИКЕ Н.Х. БУНГЕ
/files/arch/2024/2024-N4/Volchik_Fursa_VTE_2024_4.pdf;https://questionset.ru/article/240/;240;2024;4;10.52342/2587-7666vte_2024_4_7_21;ИДЕОЛОГИЯ И ТЕОРЕТИЧЕСКИЕ НАРРАТИВЫ В ЭКОНОМИЧЕСКОЙ НАУКЕ
/files/arch/2024/2024-N4/Zaostrovtsev_VTE_2024_4.pdf;https://questionset.ru/article/241/;241;2024;4;10.52342/2587-7666vte_2024_4_22_44;ГОСУДАРСТВО БЛАГОСОСТОЯНИЯ: ВЕЛИКОДУШИЕ ИЛИ ХИЩНИЧЕСТВО?
/files/arch/2024/2024-N4/Tambovtsev_VTE_2024_4.pdf;https://questionset.ru/article/242/;242;2024;4;10.52342/2587-7666vte_2024_4_45_58;НАРОДНАЯ ЭКОНОМИЧЕСКАЯ ТЕОРИЯ И ФЕНОМЕН ОТСТУПЛЕНИЯ ДЕМОКРАТИИ
/files/arch/2024/2024-N4/Balatsky_Ekimova_VTE_2024_4.pdf;https://questionset.ru/article/243/;243;2024;4;10.52342/2587-7666vte_2024_4_59_85;СЕЛЕКТИВНАЯ ТЕРРИТОРИАЛЬНАЯ ДИФФУЗИЯ ТЕХНОЛОГИЙ С УЧЁТОМ ЭФФЕКТА МАСШТАБА
/files/arch/2024/2024-N4/Yanovskiy_Zhavoronkov_VTE_2024_4.pdf;https://questionset.ru/article/244/;244;2024;4;10.52342/2587-7666vte_2024_4_86_99;«НАШЕСТВИЕ РОБОТОВ»: ПРИСТУП ЛУДДИЗМА ИЛИ РЕАЛЬНЫЙ ВЫЗОВ?
/files/arch/2024/2024-N4/Chubarova_VTE_2024_4.pdf;https://questionset.ru/article/245/;245;2024;4;10.52342/2587-7666vte_2024_4_100_114;НЕРАВЕНСТВО В СОСТОЯНИИ ЗДОРОВЬЯ: СОЦИАЛЬНО-ЭКОНОМИЧЕСКИЙ ПОДХОД
/files/arch/2024/2024-N4/Borokh_VTE_2024_4.pdf;https://questionset.ru/article/246/;246;2024;4;10.52342/2587-7666vte_2024_4_115_127;ЭКОНОМИЧЕСКОЕ УЧЕНИЕ ЧАН КАЙШИ: ПОЛИТИЧЕСКИЕ ОЦЕНКИ И АКАДЕМИЧЕСКИЕ ИНТЕРПРЕТАЦИИ (Часть 2. Критический взгляд через призму советской политической экономии)
/files/arch/2024/2024-N4/Melnik_VTE_2024_4.pdf;https://questionset.ru/article/247/;247;2024;4;10.52342/2587-7666vte_2024_4_128_141;ЛИБЕРАЛЫ И ГОСУДАРСТВО В ИТАЛИИ: ЛИБЕРАЛЬНЫЙ РЕФОРМИЗМ ДЖОВАННИ ДЖОЛИТТИ И ЕГО КРИТИКИ
/files/arch/2024/2024-N4/Medushevskiy_VTE_2024_4.pdf;https://questionset.ru/article/248/;248;2024;4;10.52342/2587-7666vte_2024_4_142_158;ПОСТГУМАНИЗМ: НАУЧНАЯ ТЕОРИЯ, СОЦИАЛЬНАЯ УТОПИЯ ИЛИ НОВАЯ ИДЕОЛОГИЯ ГОСПОДСТВА? (Часть II)
/files/arch/2024/2024-N4/Zarubina_VTE_2024_4.pdf;https://questionset.ru/article/249/;249;2024;4;10.52342/2587-7666vte_2024_4_159_174;НАУЧНАЯ МЕТАФОРА «ЧЕЛОВЕЧЕСКИЙ ПОТЕНЦИАЛ»: АНАЛИТИЧЕСКИЕ ВОЗМОЖНОСТИ ЦИВИЛИЗАЦИОННОГО ПОДХОДА
/files/arch/2024/2024-N4/Rimskiy_VTE_2024_4.pdf;https://questionset.ru/article/250/;250;2024;4;10.52342/2587-7666vte_2024_4_175_196;СПРАВЕДЛИВОЕ СОЦИАЛЬНОЕ ГОСУДАРСТВО КАК ЦЕННОСТЬ И КАК РЕАЛЬНОСТЬ ДЛЯ РОССИЙСКИХ ГРАЖДАН (Часть 1. Социальное государство)
/files/arch/2024/2024-N4/Feldman_VTE_2024_4.pdf;https://questionset.ru/article/251/;251;2024;4;10.52342/2587-7666vte_2024_4_197_214;СЕКРЕТНОЕ СОВЕЩАНИЕ В ЦК ВКП(б) 22–23 ИЮНЯ 1931 г.  — ПОИСК НОВОГО ЭКОНОМИЧЕСКОГО КУРСА
/files/arch/2024/2024-N4/Kruglova_VTE_2024_4.pdf;https://questionset.ru/article/252/;252;2024;4;10.52342/2587-7666vte_2024_4_215_224;КИТАЙСКАЯ МОДЕЛЬ ГОСУДАРСТВА РАЗВИТИЯ: ОБЗОР ИССЛЕДОВАТЕЛЬСКОЙ ЛИТЕРАТУРЫ
/files/arch/2025/2025-N1/Antipina_VTE_2025_1.pdf;https://questionset.ru/article/228/;228;2025;1;10.52342/2587-7666vte_2025_1_7_22;ЭКОНОМИЧЕСКИЙ СМЫСЛ И ПРИКЛАДНОЕ ЗНАЧЕНИЕ ИНДИКАТОРОВ УДОВЛЕТВОРЁННОСТИ ЖИЗНЬЮ
/files/arch/2025/2025-N1/Pliskevich_VTE_2025_1.pdf;https://questionset.ru/article/229/;229;2025;1;10.52342/2587-7666vte_2025_1_23_36;СПЕЦИФИКА РОССИЙСКИХ ИНСТИТУТОВ И ПАТЕРНАЛИЗМ ГОСУДАРСТВА (Часть 1. Государство в узком и широком смысле)
/files/arch/2025/2025-N1/Baturina_VTE_2025_1.pdf;https://questionset.ru/article/230/;230;2025;1;10.52342/2587-7666vte_2025_1_37_50;ЭКОНОМИКО-ПРАВОВОЕ ПРОСТРАНСТВО ТЕНЕВОЙ ЭКОНОМИКИ
/files/arch/2025/2025-N1/Komarovskaya_VTE_2025_1.pdf;https://questionset.ru/article/231/;231;2025;1;10.52342/2587-7666vte_2025_1_51_64;ОПРЕДЕЛЯЯ НЕОПРЕДЕЛЁННОСТЬ
/files/arch/2025/2025-N1/Melnik_VTE_2025_1.pdf;https://questionset.ru/article/232/;232;2025;1;10.52342/2587-7666vte_2025_1_65_78;МАФФЕО ПАНТАЛЕОНИ: ЛИБЕРАЛЬНЫЙ ЭКОНОМИСТ И КРИЗИС ЛИБЕРАЛЬНОГО ГОСУДАРСТВА В ИТАЛИИ
/files/arch/2025/2025-N1/Nisnevich_VTE_2025_1.pdf;https://questionset.ru/article/233/;233;2025;1;10.52342/2587-7666vte_2025_1_79_92;МИР АВТОРИТАРНОГО ПРАВЛЕНИЯ В НАЧАЛЕ XXI ВЕКА (Часть 1)
/files/arch/2025/2025-N1/Tikhonova_VTE_2025_1.pdf;https://questionset.ru/article/234/;234;2025;1;10.52342/2587-7666vte_2025_1_93_112;ЖИЗНЕННЫЙ УСПЕХ: ЧТО ОН ОЗНАЧАЕТ ДЛЯ РОССИЯН?
/files/arch/2025/2025-N1/Efimova_VTE_2025_1.pdf;https://questionset.ru/article/235/;235;2025;1;10.52342/2587-7666vte_2025_1_113_126;СОЦИАЛЬНАЯ АКТИВНОСТЬ РОССИЙСКОЙ МОЛОДЁЖИ: КОНТЕКСТУАЛЬНОПСИХОЛОГИЧЕСКИЕ ФАКТОРЫ
